long,lat,X_CART,Y_CART
-123.25,41.0,0.026614217929490282,0.5930109557812483
-123.25,41.25,0.026520277173966954,0.602016771042049
-123.25,41.5,0.026426357705714568,0.6110205455567606
-123.25,41.75,0.026332461585777418,0.6200220817393174
-123.25,42.0,0.026238590898497213,0.629021179770204
-123.25,42.25,0.026144747751870825,0.6380176375621534
-123.25,42.5,0.026050934277913624,0.647011250725322
-123.25,42.75,0.025957152633028762,0.6560018125318781
-123.25,43.0,0.02586340499838218,0.6649891138800624
-123.25,43.25,0.025769693580283533,0.6739729432576587
-123.25,43.5,0.025676020610573145,0.6829530867049067
-123.25,43.75,0.025582388347014928,0.6919293277768293
-123.25,44.0,0.025488799073695514,0.7009014475049695
-123.25,44.25,0.025395255101429464,0.7098692243585455
-123.25,44.5,0.02530175876817074,0.7188324342050034
-123.25,44.75,0.0252083124394306,0.727790850269954
-123.25,45.0,0.02511491850870168,0.736744243096519
-123.25,45.25,0.02502157939788857,0.7456923805040535
-123.25,45.5,0.024928297557744915,0.7546350275462383
-123.25,45.75,0.02483507546831705,0.7635719464685556
-123.25,46.0,0.02474191563939409,0.7725028966651365
-123.25,46.25,0.02464882061096489,0.7814276346349533
-123.25,46.5,0.024555792953681457,0.7903459139373991
-123.25,46.75,0.02446283526932927,0.799257485147189
-123.25,47.0,0.024369950191304283,0.8081620958086437
-123.25,47.25,0.0242771403850967,0.8170594903893021
-123.25,47.5,0.02418440854878177,0.8259494102328759
-123.25,47.75,0.024091757413517278,0.8348315935115517
-123.25,48.0,0.023999189744047963,0.8437057751776393
-123.0,38.25,0.03271176454728855,0.4939760018859916
-123.0,38.5,0.03260049647190688,0.5029914588135379
-123.0,38.75,0.032489228463482046,0.5120069103159288
-123.0,39.0,0.032377962683392,0.5210221812682736
-123.0,39.25,0.03226670131634383,0.5300370946554414
-123.0,39.5,0.03215544657072841,0.5390514715433352
-123.0,39.75,0.032044200678980894,0.5480651310496755
-123.0,40.0,0.03193296589794706,0.5570778903143222
-123.0,40.25,0.03182174450925565,0.5660895644691029
-123.0,40.5,0.031710538819696814,0.5750999666071533
-123.0,40.75,0.031599351161606684,0.5841089077517516
-123.0,41.0,0.031488183893258054,0.5931161968246715
-123.0,41.25,0.03137703939925763,0.6021216406139844
-123.0,41.5,0.031265920090949445,0.6111250437413849
-123.0,41.75,0.031154828406824916,0.6201262086289573
-123.0,42.0,0.0310437668129394,0.6291249354654279
-123.0,42.25,0.0309327378033355,0.6381210221718663
-123.0,42.5,0.030821743900472907,0.6471142643668581
-123.0,42.75,0.030710787655665327,0.6561044553311004
-123.0,43.0,0.030599871649524164,0.6650913859714581
-123.0,43.25,0.030488998492409207,0.6740748447844392
-123.0,43.5,0.03037817082488643,0.6830546178191093
-123.0,43.75,0.0302673913181929,0.692030488639419
-123.0,44.0,0.030156662674708963,0.7010022382859437
-123.0,44.25,0.030045987628437732,0.7099696452370383
-123.0,44.5,0.029935368945491796,0.7189324853693946
-123.0,44.75,0.02982480942458779,0.7278905319179773
-123.0,45.0,0.029714311897548015,0.7368435554353727
-123.0,45.25,0.029603879229809928,0.745791323750513
-123.0,45.5,0.029493514320943298,0.7547336019267704
-123.0,45.75,0.029383220105175047,0.7636701522194331
-123.0,46.0,0.029272999551921808,0.7726007340325575
-123.0,46.25,0.029162855666330555,0.7815251038751592
-123.0,46.5,0.02905279148982683,0.790443015316796
-123.0,46.75,0.028942810100671318,0.7993542189424729
-123.0,47.0,0.028832914614524054,0.8082584623069226
-123.0,47.25,0.028723108185016926,0.8171554898882254
-123.0,47.5,0.02861339400433425,0.8260450430407604
-123.0,47.75,0.028503775303801455,0.8349268599475151
-122.75,38.0,0.03790338646563075,0.48508881975378354
-122.75,38.25,0.03777489868503811,0.49410367457684856
-122.75,38.5,0.037646408512386445,0.5031186972296073
-122.75,38.75,0.037517918417055214,0.5121337144574727
-122.75,39.0,0.03738943089496091,0.5211485511439883
-122.75,39.25,0.03726094846896009,0.5301630302825514
-122.75,39.5,0.03713247368925883,0.5391769729476833
-122.75,39.75,0.037004009133829105,0.5481901982658183
-122.75,40.0,0.036875557408831784,0.5572025233856238
-122.75,40.25,0.0367471211490466,0.5662137634478338
-122.75,40.5,0.036618703018309204,0.5752237315545865
-122.75,40.75,0.03649030570995522,0.584232238738263
-122.75,41.0,0.03636193194727141,0.5932390939298411
-122.75,41.25,0.036233584483954466,0.6022441039267001
-122.75,41.5,0.036105266104576754,0.6112470733599447
-122.75,41.75,0.035976979625059954,0.6202478046611777
-122.75,42.0,0.03584872789315599,0.6292460980287503
-122.75,42.25,0.03572051378893596,0.6382417513934651
-122.75,42.5,0.03559234022528639,0.6472345603837544
-122.75,42.75,0.035464210148413916,0.6562243182902715
-122.75,43.0,0.03533612653835751,0.6652108160299537
-122.75,43.25,0.03520809240950906,0.6741938421094972
-122.75,43.5,0.035080110811141915,0.683173182588274
-122.75,43.75,0.03495218482794778,0.6921486210406603
-122.75,44.0,0.03482431758058206,0.7011199385177783
-122.75,44.25,0.034696512226217446,0.7100869135086546
-122.75,44.5,0.034568771959106084,0.7190493219007762
-122.75,44.75,0.03444110001115054,0.7280069369400309
-122.75,45.0,0.03431349965248323,0.7369595291900578
-122.75,45.25,0.03418597419205463,0.7459068664909732
-122.75,45.5,0.03405852697823058,0.7548487139174651
-122.75,45.75,0.03393116139939827,0.7637848337362754
-122.75,46.0,0.03380388088458132,0.7727149853630486
-122.75,46.25,0.033676688904063994,0.7816389253185305
-122.75,46.5,0.033549588970024365,0.7905564071841484
-122.75,46.75,0.033422584637176976,0.7994671815569221
-122.75,47.0,0.03329567950342442,0.8083709960037451
-122.75,47.25,0.03316887721051841,0.8172675950150048
-122.75,49.0,0.03228445613342439,0.8793196249877141
-122.5,37.5,0.04327487821927285,0.4672078013205993
-122.5,37.75,0.04312918325942928,0.47622131142332863
-122.5,38.0,0.04298348007472752,0.48523533036206995
-122.5,38.25,0.042837771406665434,0.4942496885323382
-122.5,38.5,0.04269206002594278,0.5032642145230544
-122.5,38.75,0.04254634873290363,0.5122787350891754
-122.5,39.0,0.04240064035798574,0.5212930751238938
-122.5,39.25,0.04225493776217767,0.5303070576303572
-122.5,39.5,0.04210924383748307,0.5393205036929456
-122.5,39.75,0.041963561507392874,0.548333232448058
-122.5,40.0,0.041817893727365,0.5573450610544353
-122.5,40.25,0.04167224348531197,0.5663558046629954
-122.5,40.5,0.04152661380209646,0.5753652763861739
-122.5,40.75,0.04138100773203498,0.5843732872667622
-122.5,41.0,0.04123542836340941,0.5933796462462653
-122.5,41.25,0.04108987881898735,0.6023841601327052
-122.5,41.5,0.040944362256550265,0.6113866335679519
-122.5,41.75,0.04079888186943057,0.620386868994491
-122.5,42.0,0.040653440887057087,0.6293846666216827
-122.5,42.25,0.04050804257550943,0.6383798243914611
-122.5,42.5,0.040362690238080846,0.6473721379435183
-122.5,42.75,0.04021738721585049,0.6563614005798959
-122.5,43.0,0.04007213688826431,0.66534740322905
-122.5,43.25,0.03992694267372539,0.6743299344093289
-122.5,43.5,0.03978180803019336,0.6833087801918905
-122.5,43.75,0.03963673645579325,0.6922837241630351
-122.5,44.0,0.03949173148943389,0.701254547385947
-122.5,44.25,0.039346796711435726,0.7102210283618559
-122.5,44.5,0.03920193574416831,0.7191829429905965
-122.5,44.75,0.03905715225269784,0.7281400645305501
-122.5,45.0,0.03891244994544417,0.7370921635579941
-122.5,45.25,0.03876783257484792,0.746039007925836
-122.5,45.5,0.0386233039380478,0.7549803627217067
-122.5,45.75,0.03847886787756786,0.7639159902254454
-122.5,46.0,0.038334528282014925,0.7728456498659508
-122.5,46.25,0.03819028908678657,0.7817690981773826
-122.5,46.5,0.03804615427478909,0.7906860887547438
-122.5,46.75,0.037902127877166285,0.7995963722087954
-122.5,47.0,0.037758213974038404,0.8084996961203368
-122.5,48.25,0.037040478203733816,0.8529028698723748
-122.5,48.5,0.03689732778857973,0.8617589601213886
-122.5,48.75,0.036754319864416025,0.870606235075882
-122.5,49.0,0.03661145893105806,0.8794444163519528
-122.25,37.25,0.04855201284583896,0.4583615580619724
-122.25,37.5,0.048389111857118965,0.4673738325629806
-122.25,37.75,0.0482261986382032,0.4763867836828496
-122.25,38.0,0.0480632762224139,0.4854002436071747
-122.25,38.25,0.047900347675239666,0.49441404274198925
-122.25,38.5,0.0477374160948221,0.503428009686844
-122.25,38.75,0.04757448461245049,0.5124419712074402
-122.25,39.0,0.04741155639306429,0.5214557522078294
-122.25,39.25,0.04724863463576425,0.5304691757021366
-122.25,39.5,0.04708572257433157,0.5394820627858367
-122.25,39.75,0.046922823477755934,0.5484942326065446
-122.25,40.0,0.04675994065077186,0.5575055023343419
-122.25,40.25,0.046597077434403944,0.5665156871316094
-122.25,40.5,0.046434237206521026,0.5755246001223722
-122.25,40.75,0.046271423382399327,0.5845320523611413
-122.25,41.0,0.0461086394152945,0.5935378528012691
-122.25,41.25,0.04594588879702344,0.6025418082627598
-122.25,41.5,0.04578317505855483,0.6115437233995974
-122.25,41.75,0.045620501770609743,0.6205434006665206
-122.25,42.0,0.045457872544271555,0.6295406402852787
-122.25,42.25,0.04529529103160581,0.6385352402103379
-122.25,42.5,0.04513276092628958,0.6475269960940623
-122.25,42.75,0.04497028596425143,0.6565157012513141
-122.25,43.0,0.044807869924320884,0.6655011466235135
-122.25,43.25,0.04464551662888858,0.6744831207421247
-122.25,43.5,0.0444832299445765,0.6834614096915729
-122.25,43.75,0.0443210137829188,0.6924357970715787
-122.25,44.0,0.04415887210105322,0.7014060639589048
-122.25,44.25,0.04399680890242321,0.7103719888685178
-122.25,44.5,0.043834828237490644,0.7193333477141495
-122.25,44.75,0.04367293420445999,0.7282899137682417
-122.25,45.0,0.043511130950012855,0.7372414576213026
-122.25,45.25,0.04334942267005408,0.7461877471406341
-122.25,45.5,0.043187813610468945,0.7551285474284367
-122.25,45.75,0.043026308067891754,0.7640636207792912
-122.25,46.0,0.042864910390485664,0.7729927266370161
-122.25,46.25,0.0427036249787343,0.78191562155087
-122.25,46.5,0.042542456286244604,0.7908320591311377
-122.25,46.75,0.04238140882056175,0.7997417900040446
-122.25,47.0,0.04222048714399541,0.8086445617660454
-122.25,47.25,0.04205969587445797,0.8175401189374498
-122.25,47.5,0.041899039686314796,0.8264282029153839
-122.25,47.75,0.04173852331124619,0.8353085519261059
-122.25,48.0,0.04157815153912113,0.8441809009766598
-122.25,48.25,0.04141792921888364,0.8530449818058478
-122.25,48.5,0.04125786125945033,0.8619005228345694
-122.25,48.75,0.04109795263062073,0.8707472491154602
-122.25,49.0,0.04093820836399925,0.879584882281883
-122.0,36.75,0.05404330729909925,0.44052612266384067
-122.0,37.0,0.053863227438733605,0.44953592628861117
-122.0,37.25,0.053683127452455424,0.45854673685840697
-122.0,37.5,0.053503010624604164,0.4675583900502818
-122.0,37.75,0.053322880274035304,0.4765707198143711
-122.0,38.0,0.05314273975464119,0.48558355834783945
-122.0,38.25,0.05296259245587997,0.49459673606841187
-122.0,38.5,0.05278244180331366,0.5036100815874553
-122.0,38.75,0.052602291259155075,0.5126234216826142
-122.0,39.0,0.05242214432282346,0.5216365812700114
-122.0,39.25,0.052242004531509616,0.5306493833759732
-122.0,39.5,0.05206187546074994,0.5396616491083082
-122.0,39.75,0.05188176072501023,0.5486731976270999
-122.0,40.0,0.05170166397827872,0.5576838461150325
-122.0,40.25,0.05152158891466897,0.5666934097472318
-122.0,40.5,0.05134153926903259,0.5757017016606044
-122.0,40.75,0.05116151881758193,0.5847085329226887
-122.0,41.0,0.05098153137852247,0.5937137125000066
-122.0,41.25,0.05080158081269623,0.6027170472258809
-122.0,41.5,0.05062167102423472,0.6117183417677633
-122.0,41.75,0.050441805961222934,0.6207173985940103
-122.0,42.0,0.050261989616373785,0.6297140179401449
-122.0,42.25,0.0500822260277135,0.6387079977745616
-122.0,42.5,0.049902519279277434,0.6476991337637128
-122.0,42.75,0.049722873501817665,0.6566872192367088
-122.0,43.0,0.04954329287352119,0.6656720451493837
-122.0,43.25,0.04936378162073972,0.6746534000477798
-122.0,43.5,0.04918434401873084,0.6836310700310696
-122.0,43.75,0.04900498439241074,0.6926048387138921
-122.0,44.0,0.04882570711711871,0.7015744871881034
-122.0,44.25,0.04864651661939349,0.7105397939839386
-122.0,44.5,0.048467417377761245,0.7195005350305788
-122.0,44.75,0.04828841392353635,0.7284564836160966
-122.0,45.0,0.0481095108416335,0.737407410346814
-122.0,45.25,0.04793071277139266,0.7463530831060388
-122.0,45.5,0.04775202440741634,0.755293267012163
-122.0,45.75,0.04757345050041936,0.7642277243761562
-122.0,46.0,0.04739499585809109,0.7731562146584213
-122.0,46.25,0.047216665345970785,0.7820784944249998
-122.0,46.5,0.04703846388833521,0.7909943173031624
-122.0,46.75,0.0468603964690997,0.7999034339363267
-122.0,47.0,0.04668246813273179,0.8088055919383481
-122.0,47.25,0.046504683985177944,0.81770053584715
-122.0,47.5,0.04632704919480376,0.8265880070776856
-122.0,47.75,0.04614956899334692,0.8354677438742603
-122.0,48.0,0.04597224867688339,0.8443394812621866
-122.0,48.25,0.04579509360680735,0.8532029509987609
-122.0,48.5,0.045618109210823675,0.8620578815236059
-122.0,48.75,0.045441300983954394,0.8709039979083111
-122.0,49.0,0.045264674489558204,0.8797410218054312
-121.75,36.25,0.05960297592555104,0.422716685116988
-121.75,36.5,0.0594057397508108,0.4317233053197552
-121.75,36.75,0.05920847444136406,0.44073125593382556
-121.75,37.0,0.05901118352149392,0.4497403760258432
-121.75,37.25,0.058813870552185336,0.4587505029864935
-121.75,37.5,0.05861653913167715,0.46776147250529737
-121.75,37.75,0.05841919289602315,0.47677311854498694
-121.75,38.0,0.05822183551966254,0.4857852733154575
-121.75,38.25,0.05802447071599956,0.49479776724729985
-121.75,38.5,0.057827102237992936,0.503810428964883
-121.75,38.75,0.05762973387875506,0.512823085258993
-121.75,39.0,0.05743236947216076,0.521835561059036
-121.75,39.25,0.05723501289346641,0.5308476794047635
-121.75,39.5,0.05703766805993882,0.5398592614175566
-121.75,39.75,0.05684033893149489,0.5488701262712181
-121.75,40.0,0.056643029511351334,0.5578800911623023
-121.75,40.25,0.056445743846685104,0.5668889712799553
-121.75,40.5,0.05624848602930471,0.5758965797752621
-121.75,40.75,0.05605126019633246,0.5849027277300929
-121.75,41.0,0.055854070530897304,0.5939072241254635
-121.75,41.25,0.05565692126283967,0.6029098758093508
-121.75,41.5,0.05545981666942681,0.6119104874640259
-121.75,41.75,0.05526276107608038,0.6209088615728304
-121.75,42.0,0.05506575885711519,0.6299047983864428
-121.75,42.25,0.05486881443649018,0.6388980958885855
-121.75,42.5,0.05467193228857073,0.6478885497612125
-121.75,42.75,0.05447511693890387,0.656875953349113
-121.75,43.0,0.05427837296500512,0.6658600976239799
-121.75,43.25,0.05408170499715806,0.6748407711478982
-121.75,43.5,0.053885117719226244,0.683817760036268
-121.75,43.75,0.053688615869477985,0.6927908479201447
-121.75,44.0,0.05349220424142386,0.7017598159079916
-121.75,44.25,0.05329588768466723,0.7107244425468456
-121.75,44.5,0.05309967110576762,0.7196845037828871
-121.75,44.75,0.05290355946911788,0.7286397729213883
-121.75,45.0,0.05270755779783412,0.7375900205860748
-121.75,45.25,0.05251167117465928,0.7465350146778625
-121.75,45.5,0.05231590474288064,0.7554745203329651
-121.75,45.75,0.05212026370726066,0.764408299880383
-121.75,46.0,0.051924753334981644,0.7733361127987678
-121.75,46.25,0.051729378956604795,0.7822577156726298
-121.75,46.5,0.05153414596704263,0.7911728621479305
-121.75,46.75,0.05133905982654618,0.8000813028870053
-121.75,47.0,0.05114412606170588,0.8089827855228569
-121.75,47.25,0.050949350266467,0.8178770546127888
-121.75,47.5,0.05075473810315956,0.8267638515913732
-121.75,47.75,0.050560295303542425,0.8356429147227725
-121.75,48.0,0.050366027669861896,0.8445139790524021
-121.75,48.25,0.05017194107592523,0.8533767763579092
-121.75,48.5,0.04997804146818796,0.8622310350995176
-121.75,48.75,0.04978433486685664,0.8710764803696753
-121.75,49.0,0.04959082736700571,0.8799128338420529
-121.5,36.0,0.06501655132742616,0.413937635502375
-121.5,36.25,0.06480214570244769,0.4229420204628012
-121.5,36.5,0.064587704608948,0.4319478949933775
-121.5,36.75,0.06437323183932031,0.44095509982511016
-121.5,37.0,0.06415873122527102,0.44996347403796716
-121.5,37.25,0.06394420663841,0.45897285503609697
-121.5,37.5,0.06372966199085053,0.4679830785226229
-121.5,37.75,0.06351510123581955,0.4769939784740247
-121.5,38.0,0.0633005283682777,0.48600538711408914
-121.5,38.25,0.06308594742554963,0.4950171348874453
-121.5,38.5,0.06287136248796477,0.5040290504326511
-121.5,38.75,0.06265677767950888,0.5130409605548328
-121.5,39.0,0.06244219716848581,0.5220526901978906
-121.5,39.25,0.062227625168190664,0.5310640624162275
-121.5,39.5,0.06201306593759362,0.5400748983460337
-121.5,39.75,0.06179852378203528,0.549085017176083
-121.5,40.0,0.06158400305393306,0.5580942361180643
-121.5,40.25,0.06136950815349932,0.5671023703764249
-121.5,40.5,0.06115504352947119,0.5761092331177184
-121.5,40.75,0.060940613679852304,0.5851146354394561
-121.5,41.0,0.06072622315266609,0.594118386338469
-121.5,41.25,0.060511876546722125,0.6031202926787258
-121.5,41.5,0.06029757851239383,0.6121201591586667
-121.5,41.75,0.06008333375240957,0.6211177882779876
-121.5,42.0,0.05986914702265578,0.6301129803039035
-121.5,42.25,0.05965502313299349,0.6391055332368624
-121.5,42.5,0.059440966948087176,0.6480952427757342
-121.5,42.75,0.059226983388247466,0.6570819022824177
-121.5,43.0,0.059013077430286734,0.6660653027459108
-121.5,43.25,0.058799254108388356,0.6750452327458046
-121.5,43.5,0.058585518514989506,0.6840214784152066
-121.5,43.75,0.058371875801677804,0.6929938234030854
-121.5,44.0,0.05815833118010193,0.7019620488360273
-121.5,44.25,0.05794488992289631,0.710925933279403
-121.5,44.5,0.05773155736461984,0.7198852526979433
-121.5,44.75,0.057518338902709555,0.728839780415689
-121.5,45.0,0.05730523999844815,0.737789287075355
-121.5,45.25,0.05709226617794643,0.7467335405970743
-121.5,45.5,0.05687942303314083,0.7556723061365046
-121.5,45.75,0.05666671622280537,0.7646053460423234
-121.5,46.0,0.056454151473578934,0.7735324198130958
-121.5,46.25,0.05624173458100774,0.7824532840534847
-121.5,46.5,0.05602947141060271,0.7913676924298475
-121.5,46.75,0.05581736789891279,0.8002753956251627
-121.5,47.0,0.055605430054613096,0.8091761412933275
-121.5,47.25,0.05539366395960895,0.8180696740127935
-121.5,47.5,0.055182075770155624,0.8269557352395394
-121.5,47.75,0.05497067171799354,0.8358340632593971
-121.5,48.0,0.05475945811149912,0.8447043931397193
-121.5,48.25,0.05454844133685206,0.8535664566803585
-121.5,48.5,0.05433762785921744,0.8624199823640195
-121.5,48.75,0.05412702422394465,0.8712646953059116
-121.5,49.0,0.05391663705778167,0.8801003172027477
-121.25,35.75,0.07046403708458386,0.40518068240679384
-121.25,36.0,0.07023247323906512,0.4141826124400021
-121.25,36.25,0.07000086702478328,0.42318618953793274
-121.25,36.5,0.06976922249653499,0.43219125607237113
-121.25,36.75,0.06953754375095637,0.4411976527886124
-121.25,37.0,0.0693058349271507,0.4502052187810629
-121.25,37.25,0.06907410020732585,0.4592137914684583
-121.25,37.5,0.06884234381744259,0.4682232065686632
-121.25,37.75,0.06861057002787355,0.4772332980730524
-121.25,38.0,0.06837878315407322,0.4862438982204647
-121.25,38.25,0.06814698755725869,0.49525483747074256
-121.25,38.5,0.06791518764510192,0.5042659444778179
-121.25,38.75,0.06768338787243339,0.5132770460623558
-121.25,39.0,0.0674515927419572,0.5222879671839613
-121.25,39.25,0.06721980680497802,0.5312985309129143
-121.25,39.5,0.06698803466213993,0.5403085584014519
-121.25,39.75,0.06675628096417739,0.5493178688545696
-121.25,40.0,0.06652455041267845,0.5583262795003565
-121.25,40.25,0.06629284776086039,0.5673336055598384
-121.25,40.5,0.0660611778143582,0.5763396602163328
-121.25,40.75,0.0658295454320257,0.5853442545842984
-121.25,41.0,0.06559795552674934,0.5943471976777034
-121.25,41.25,0.06536641306627597,0.6033482963778428
-121.25,41.5,0.06513492307405308,0.6123473554006803
-121.25,41.75,0.06490349063008312,0.6213441772636317
-121.25,42.0,0.06467212087179128,0.6303385622518308
-121.25,42.25,0.0644408189949074,0.6393303083838492
-121.25,42.5,0.0642095902543613,0.6483192113768866
-121.25,42.75,0.0639784399651933,0.65730506461138
-121.25,43.0,0.06374737350347809,0.6662876590950817
-121.25,43.25,0.06351639630726405,0.6752667834265489
-121.25,43.5,0.06328551387752668,0.6842422237580779
-121.25,43.75,0.06305473177913727,0.693213763758049
-121.25,44.0,0.06282405564184657,0.702181184572684
-121.25,44.25,0.06259349116128354,0.711144264787221
-121.25,44.5,0.0623630440999696,0.7201027803864919
-121.25,44.75,0.06213272028834854,0.7290565047148724
-121.25,45.0,0.06190252562583189,0.7380052084356578
-121.25,45.25,0.06167246608186007,0.746948659489801
-121.25,45.5,0.06144254769697994,0.7558866230540305
